Domain Code,Domain,Area Code (FAO),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"FBS","Food Balances (2010-)","175","Guinea-Bissau","5511","Production","2734","Poultry Meat","2018","2018","1000 tonnes","3","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","175","Guinea-Bissau","5611","Import Quantity","2734","Poultry Meat","2018","2018","1000 tonnes","4","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","175","Guinea-Bissau","664","Food supply (kcal/capita/day)","2734","Poultry Meat","2018","2018","kcal/capita/day","7","Fc","Calculated data"
"FBS","Food Balances (2010-)","175","Guinea-Bissau","674","Protein supply quantity (g/capita/day)","2734","Poultry Meat","2018","2018","g/capita/day","0.75","Fc","Calculated data"
"FBS","Food Balances (2010-)","175","Guinea-Bissau","684","Fat supply quantity (g/capita/day)","2734","Poultry Meat","2018","2018","g/capita/day","0.46","Fc","Calculated data"
"FBS","Food Balances (2010-)","91","Guyana","5511","Production","2734","Poultry Meat","2018","2018","1000 tonnes","42","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","91","Guyana","5611","Import Quantity","2734","Poultry Meat","2018","2018","1000 tonnes","1","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","91","Guyana","664","Food supply (kcal/capita/day)","2734","Poultry Meat","2018","2018","kcal/capita/day","166","Fc","Calculated data"
"FBS","Food Balances (2010-)","91","Guyana","674","Protein supply quantity (g/capita/day)","2734","Poultry Meat","2018","2018","g/capita/day","12.45","Fc","Calculated data"
"FBS","Food Balances (2010-)","91","Guyana","684","Fat supply quantity (g/capita/day)","2734","Poultry Meat","2018","2018","g/capita/day","12.65","Fc","Calculated data"
"FBS","Food Balances (2010-)","93","Haiti","5511","Production","2734","Poultry Meat","2018","2018","1000 tonnes","9","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","93","Haiti","5611","Import Quantity","2734","Poultry Meat","2018","2018","1000 tonnes","103","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","93","Haiti","664","Food supply (kcal/capita/day)","2734","Poultry Meat","2018","2018","kcal/capita/day","35","Fc","Calculated data"
"FBS","Food Balances (2010-)","93","Haiti","674","Protein supply quantity (g/capita/day)","2734","Poultry Meat","2018","2018","g/capita/day","3.1","Fc","Calculated data"
"FBS","Food Balances (2010-)","93","Haiti","684","Fat supply quantity (g/capita/day)","2734","Poultry Meat","2018","2018","g/capita/day","2.4","Fc","Calculated data"
"FBS","Food Balances (2010-)","95","Honduras","5511","Production","2734","Poultry Meat","2018","2018","1000 tonnes","206","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","95","Honduras","5611","Import Quantity","2734","Poultry Meat","2018","2018","1000 tonnes","15","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","95","Honduras","664","Food supply (kcal/capita/day)","2734","Poultry Meat","2018","2018","kcal/capita/day","99","Fc","Calculated data"
"FBS","Food Balances (2010-)","95","Honduras","674","Protein supply quantity (g/capita/day)","2734","Poultry Meat","2018","2018","g/capita/day","7.41","Fc","Calculated data"
"FBS","Food Balances (2010-)","95","Honduras","684","Fat supply quantity (g/capita/day)","2734","Poultry Meat","2018","2018","g/capita/day","7.52","Fc","Calculated data"
"FBS","Food Balances (2010-)","97","Hungary","5511","Production","2734","Poultry Meat","2018","2018","1000 tonnes","524","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","97","Hungary","5611","Import Quantity","2734","Poultry Meat","2018","2018","1000 tonnes","61","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","97","Hungary","664","Food supply (kcal/capita/day)","2734","Poultry Meat","2018","2018","kcal/capita/day","112","Fc","Calculated data"
"FBS","Food Balances (2010-)","97","Hungary","674","Protein supply quantity (g/capita/day)","2734","Poultry Meat","2018","2018","g/capita/day","10.49","Fc","Calculated data"
"FBS","Food Balances (2010-)","97","Hungary","684","Fat supply quantity (g/capita/day)","2734","Poultry Meat","2018","2018","g/capita/day","7.48","Fc","Calculated data"
"FBS","Food Balances (2010-)","99","Iceland","5511","Production","2734","Poultry Meat","2018","2018","1000 tonnes","9","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","99","Iceland","5611","Import Quantity","2734","Poultry Meat","2018","2018","1000 tonnes","1","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","99","Iceland","664","Food supply (kcal/capita/day)","2734","Poultry Meat","2018","2018","kcal/capita/day","107","Fc","Calculated data"
"FBS","Food Balances (2010-)","99","Iceland","674","Protein supply quantity (g/capita/day)","2734","Poultry Meat","2018","2018","g/capita/day","12.67","Fc","Calculated data"
"FBS","Food Balances (2010-)","99","Iceland","684","Fat supply quantity (g/capita/day)","2734","Poultry Meat","2018","2018","g/capita/day","5.92","Fc","Calculated data"
"FBS","Food Balances (2010-)","100","India","5511","Production","2734","Poultry Meat","2018","2018","1000 tonnes","4101","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","100","India","5611","Import Quantity","2734","Poultry Meat","2018","2018","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","100","India","664","Food supply (kcal/capita/day)","2734","Poultry Meat","2018","2018","kcal/capita/day","10","Fc","Calculated data"
"FBS","Food Balances (2010-)","100","India","674","Protein supply quantity (g/capita/day)","2734","Poultry Meat","2018","2018","g/capita/day","1.02","Fc","Calculated data"
"FBS","Food Balances (2010-)","100","India","684","Fat supply quantity (g/capita/day)","2734","Poultry Meat","2018","2018","g/capita/day","0.65","Fc","Calculated data"
"FBS","Food Balances (2010-)","101","Indonesia","5511","Production","2734","Poultry Meat","2018","2018","1000 tonnes","3454","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","101","Indonesia","5611","Import Quantity","2734","Poultry Meat","2018","2018","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","101","Indonesia","664","Food supply (kcal/capita/day)","2734","Poultry Meat","2018","2018","kcal/capita/day","27","Fc","Calculated data"
"FBS","Food Balances (2010-)","101","Indonesia","674","Protein supply quantity (g/capita/day)","2734","Poultry Meat","2018","2018","g/capita/day","2.65","Fc","Calculated data"
"FBS","Food Balances (2010-)","101","Indonesia","684","Fat supply quantity (g/capita/day)","2734","Poultry Meat","2018","2018","g/capita/day","1.75","Fc","Calculated data"
"FBS","Food Balances (2010-)","102","Iran (Islamic Republic of)","5511","Production","2734","Poultry Meat","2018","2018","1000 tonnes","2243","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","102","Iran (Islamic Republic of)","5611","Import Quantity","2734","Poultry Meat","2018","2018","1000 tonnes","3","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","102","Iran (Islamic Republic of)","664","Food supply (kcal/capita/day)","2734","Poultry Meat","2018","2018","kcal/capita/day","94","Fc","Calculated data"
"FBS","Food Balances (2010-)","102","Iran (Islamic Republic of)","674","Protein supply quantity (g/capita/day)","2734","Poultry Meat","2018","2018","g/capita/day","9.55","Fc","Calculated data"
"FBS","Food Balances (2010-)","102","Iran (Islamic Republic of)","684","Fat supply quantity (g/capita/day)","2734","Poultry Meat","2018","2018","g/capita/day","5.84","Fc","Calculated data"
"FBS","Food Balances (2010-)","103","Iraq","5511","Production","2734","Poultry Meat","2018","2018","1000 tonnes","109","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","103","Iraq","5611","Import Quantity","2734","Poultry Meat","2018","2018","1000 tonnes","222","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","103","Iraq","664","Food supply (kcal/capita/day)","2734","Poultry Meat","2018","2018","kcal/capita/day","35","Fc","Calculated data"
"FBS","Food Balances (2010-)","103","Iraq","674","Protein supply quantity (g/capita/day)","2734","Poultry Meat","2018","2018","g/capita/day","3.65","Fc","Calculated data"
"FBS","Food Balances (2010-)","103","Iraq","684","Fat supply quantity (g/capita/day)","2734","Poultry Meat","2018","2018","g/capita/day","2.16","Fc","Calculated data"
"FBS","Food Balances (2010-)","104","Ireland","5511","Production","2734","Poultry Meat","2018","2018","1000 tonnes","150","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","104","Ireland","5611","Import Quantity","2734","Poultry Meat","2018","2018","1000 tonnes","105","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","104","Ireland","664","Food supply (kcal/capita/day)","2734","Poultry Meat","2018","2018","kcal/capita/day","102","Fc","Calculated data"
"FBS","Food Balances (2010-)","104","Ireland","674","Protein supply quantity (g/capita/day)","2734","Poultry Meat","2018","2018","g/capita/day","11.84","Fc","Calculated data"
"FBS","Food Balances (2010-)","104","Ireland","684","Fat supply quantity (g/capita/day)","2734","Poultry Meat","2018","2018","g/capita/day","5.75","Fc","Calculated data"
"FBS","Food Balances (2010-)","105","Israel","5511","Production","2734","Poultry Meat","2018","2018","1000 tonnes","656","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","105","Israel","5611","Import Quantity","2734","Poultry Meat","2018","2018","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","105","Israel","664","Food supply (kcal/capita/day)","2734","Poultry Meat","2018","2018","kcal/capita/day","266","Fc","Calculated data"
"FBS","Food Balances (2010-)","105","Israel","674","Protein supply quantity (g/capita/day)","2734","Poultry Meat","2018","2018","g/capita/day","31.73","Fc","Calculated data"
"FBS","Food Balances (2010-)","105","Israel","684","Fat supply quantity (g/capita/day)","2734","Poultry Meat","2018","2018","g/capita/day","14.57","Fc","Calculated data"
"FBS","Food Balances (2010-)","106","Italy","5511","Production","2734","Poultry Meat","2018","2018","1000 tonnes","1277","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","106","Italy","5611","Import Quantity","2734","Poultry Meat","2018","2018","1000 tonnes","94","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","106","Italy","664","Food supply (kcal/capita/day)","2734","Poultry Meat","2018","2018","kcal/capita/day","65","Fc","Calculated data"
"FBS","Food Balances (2010-)","106","Italy","674","Protein supply quantity (g/capita/day)","2734","Poultry Meat","2018","2018","g/capita/day","7.84","Fc","Calculated data"
"FBS","Food Balances (2010-)","106","Italy","684","Fat supply quantity (g/capita/day)","2734","Poultry Meat","2018","2018","g/capita/day","3.49","Fc","Calculated data"
"FBS","Food Balances (2010-)","109","Jamaica","5511","Production","2734","Poultry Meat","2018","2018","1000 tonnes","132","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","109","Jamaica","5611","Import Quantity","2734","Poultry Meat","2018","2018","1000 tonnes","34","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","109","Jamaica","664","Food supply (kcal/capita/day)","2734","Poultry Meat","2018","2018","kcal/capita/day","192","Fc","Calculated data"
"FBS","Food Balances (2010-)","109","Jamaica","674","Protein supply quantity (g/capita/day)","2734","Poultry Meat","2018","2018","g/capita/day","16.89","Fc","Calculated data"
"FBS","Food Balances (2010-)","109","Jamaica","684","Fat supply quantity (g/capita/day)","2734","Poultry Meat","2018","2018","g/capita/day","13.15","Fc","Calculated data"
"FBS","Food Balances (2010-)","110","Japan","5511","Production","2734","Poultry Meat","2018","2018","1000 tonnes","2250","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","110","Japan","5611","Import Quantity","2734","Poultry Meat","2018","2018","1000 tonnes","1089","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","110","Japan","664","Food supply (kcal/capita/day)","2734","Poultry Meat","2018","2018","kcal/capita/day","68","Fc","Calculated data"
"FBS","Food Balances (2010-)","110","Japan","674","Protein supply quantity (g/capita/day)","2734","Poultry Meat","2018","2018","g/capita/day","7.39","Fc","Calculated data"
"FBS","Food Balances (2010-)","110","Japan","684","Fat supply quantity (g/capita/day)","2734","Poultry Meat","2018","2018","g/capita/day","4.01","Fc","Calculated data"
"FBS","Food Balances (2010-)","112","Jordan","5511","Production","2734","Poultry Meat","2018","2018","1000 tonnes","218","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","112","Jordan","5611","Import Quantity","2734","Poultry Meat","2018","2018","1000 tonnes","64","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","112","Jordan","664","Food supply (kcal/capita/day)","2734","Poultry Meat","2018","2018","kcal/capita/day","94","Fc","Calculated data"
"FBS","Food Balances (2010-)","112","Jordan","674","Protein supply quantity (g/capita/day)","2734","Poultry Meat","2018","2018","g/capita/day","9.7","Fc","Calculated data"
"FBS","Food Balances (2010-)","112","Jordan","684","Fat supply quantity (g/capita/day)","2734","Poultry Meat","2018","2018","g/capita/day","5.82","Fc","Calculated data"
"FBS","Food Balances (2010-)","108","Kazakhstan","5511","Production","2734","Poultry Meat","2018","2018","1000 tonnes","183","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","108","Kazakhstan","5611","Import Quantity","2734","Poultry Meat","2018","2018","1000 tonnes","195","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","108","Kazakhstan","664","Food supply (kcal/capita/day)","2734","Poultry Meat","2018","2018","kcal/capita/day","63","Fc","Calculated data"
"FBS","Food Balances (2010-)","108","Kazakhstan","674","Protein supply quantity (g/capita/day)","2734","Poultry Meat","2018","2018","g/capita/day","6.31","Fc","Calculated data"
"FBS","Food Balances (2010-)","108","Kazakhstan","684","Fat supply quantity (g/capita/day)","2734","Poultry Meat","2018","2018","g/capita/day","4","Fc","Calculated data"
"FBS","Food Balances (2010-)","114","Kenya","5511","Production","2734","Poultry Meat","2018","2018","1000 tonnes","132","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","114","Kenya","5611","Import Quantity","2734","Poultry Meat","2018","2018","1000 tonnes","1","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","114","Kenya","664","Food supply (kcal/capita/day)","2734","Poultry Meat","2018","2018","kcal/capita/day","9","Fc","Calculated data"
"FBS","Food Balances (2010-)","114","Kenya","674","Protein supply quantity (g/capita/day)","2734","Poultry Meat","2018","2018","g/capita/day","0.87","Fc","Calculated data"
"FBS","Food Balances (2010-)","114","Kenya","684","Fat supply quantity (g/capita/day)","2734","Poultry Meat","2018","2018","g/capita/day","0.54","Fc","Calculated data"
"FBS","Food Balances (2010-)","83","Kiribati","5511","Production","2734","Poultry Meat","2018","2018","1000 tonnes","1","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","83","Kiribati","5611","Import Quantity","2734","Poultry Meat","2018","2018","1000 tonnes","2","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","83","Kiribati","664","Food supply (kcal/capita/day)","2734","Poultry Meat","2018","2018","kcal/capita/day","56","Fc","Calculated data"
"FBS","Food Balances (2010-)","83","Kiribati","674","Protein supply quantity (g/capita/day)","2734","Poultry Meat","2018","2018","g/capita/day","5.83","Fc","Calculated data"
"FBS","Food Balances (2010-)","83","Kiribati","684","Fat supply quantity (g/capita/day)","2734","Poultry Meat","2018","2018","g/capita/day","3.4","Fc","Calculated data"
"FBS","Food Balances (2010-)","118","Kuwait","5511","Production","2734","Poultry Meat","2018","2018","1000 tonnes","61","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","118","Kuwait","5611","Import Quantity","2734","Poultry Meat","2018","2018","1000 tonnes","147","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","118","Kuwait","664","Food supply (kcal/capita/day)","2734","Poultry Meat","2018","2018","kcal/capita/day","164","Fc","Calculated data"
"FBS","Food Balances (2010-)","118","Kuwait","674","Protein supply quantity (g/capita/day)","2734","Poultry Meat","2018","2018","g/capita/day","16.66","Fc","Calculated data"
"FBS","Food Balances (2010-)","118","Kuwait","684","Fat supply quantity (g/capita/day)","2734","Poultry Meat","2018","2018","g/capita/day","10.28","Fc","Calculated data"
"FBS","Food Balances (2010-)","113","Kyrgyzstan","5511","Production","2734","Poultry Meat","2018","2018","1000 tonnes","8","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","113","Kyrgyzstan","5611","Import Quantity","2734","Poultry Meat","2018","2018","1000 tonnes","29","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","113","Kyrgyzstan","664","Food supply (kcal/capita/day)","2734","Poultry Meat","2018","2018","kcal/capita/day","21","Fc","Calculated data"
"FBS","Food Balances (2010-)","113","Kyrgyzstan","674","Protein supply quantity (g/capita/day)","2734","Poultry Meat","2018","2018","g/capita/day","2.04","Fc","Calculated data"
"FBS","Food Balances (2010-)","113","Kyrgyzstan","684","Fat supply quantity (g/capita/day)","2734","Poultry Meat","2018","2018","g/capita/day","1.32","Fc","Calculated data"
"FBS","Food Balances (2010-)","120","Lao People's Democratic Republic","5511","Production","2734","Poultry Meat","2018","2018","1000 tonnes","35","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","120","Lao People's Democratic Republic","5611","Import Quantity","2734","Poultry Meat","2018","2018","1000 tonnes","5","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","120","Lao People's Democratic Republic","664","Food supply (kcal/capita/day)","2734","Poultry Meat","2018","2018","kcal/capita/day","22","Fc","Calculated data"
"FBS","Food Balances (2010-)","120","Lao People's Democratic Republic","674","Protein supply quantity (g/capita/day)","2734","Poultry Meat","2018","2018","g/capita/day","1.79","Fc","Calculated data"
"FBS","Food Balances (2010-)","120","Lao People's Democratic Republic","684","Fat supply quantity (g/capita/day)","2734","Poultry Meat","2018","2018","g/capita/day","1.64","Fc","Calculated data"
"FBS","Food Balances (2010-)","119","Latvia","5511","Production","2734","Poultry Meat","2018","2018","1000 tonnes","34","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","119","Latvia","5611","Import Quantity","2734","Poultry Meat","2018","2018","1000 tonnes","47","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","119","Latvia","664","Food supply (kcal/capita/day)","2734","Poultry Meat","2018","2018","kcal/capita/day","72","Fc","Calculated data"
"FBS","Food Balances (2010-)","119","Latvia","674","Protein supply quantity (g/capita/day)","2734","Poultry Meat","2018","2018","g/capita/day","7.23","Fc","Calculated data"
"FBS","Food Balances (2010-)","119","Latvia","684","Fat supply quantity (g/capita/day)","2734","Poultry Meat","2018","2018","g/capita/day","4.57","Fc","Calculated data"
"FBS","Food Balances (2010-)","121","Lebanon","5511","Production","2734","Poultry Meat","2018","2018","1000 tonnes","126","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","121","Lebanon","5611","Import Quantity","2734","Poultry Meat","2018","2018","1000 tonnes","10","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","121","Lebanon","664","Food supply (kcal/capita/day)","2734","Poultry Meat","2018","2018","kcal/capita/day","62","Fc","Calculated data"
"FBS","Food Balances (2010-)","121","Lebanon","674","Protein supply quantity (g/capita/day)","2734","Poultry Meat","2018","2018","g/capita/day","6.43","Fc","Calculated data"
"FBS","Food Balances (2010-)","121","Lebanon","684","Fat supply quantity (g/capita/day)","2734","Poultry Meat","2018","2018","g/capita/day","3.87","Fc","Calculated data"
"FBS","Food Balances (2010-)","122","Lesotho","5511","Production","2734","Poultry Meat","2018","2018","1000 tonnes","2","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","122","Lesotho","5611","Import Quantity","2734","Poultry Meat","2018","2018","1000 tonnes","17","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","122","Lesotho","664","Food supply (kcal/capita/day)","2734","Poultry Meat","2018","2018","kcal/capita/day","26","Fc","Calculated data"
"FBS","Food Balances (2010-)","122","Lesotho","674","Protein supply quantity (g/capita/day)","2734","Poultry Meat","2018","2018","g/capita/day","2.68","Fc","Calculated data"
"FBS","Food Balances (2010-)","122","Lesotho","684","Fat supply quantity (g/capita/day)","2734","Poultry Meat","2018","2018","g/capita/day","1.66","Fc","Calculated data"
"FBS","Food Balances (2010-)","123","Liberia","5511","Production","2734","Poultry Meat","2018","2018","1000 tonnes","15","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","123","Liberia","5611","Import Quantity","2734","Poultry Meat","2018","2018","1000 tonnes","39","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","123","Liberia","664","Food supply (kcal/capita/day)","2734","Poultry Meat","2018","2018","kcal/capita/day","40","Fc","Calculated data"
"FBS","Food Balances (2010-)","123","Liberia","674","Protein supply quantity (g/capita/day)","2734","Poultry Meat","2018","2018","g/capita/day","4.25","Fc","Calculated data"
"FBS","Food Balances (2010-)","123","Liberia","684","Fat supply quantity (g/capita/day)","2734","Poultry Meat","2018","2018","g/capita/day","2.41","Fc","Calculated data"
"FBS","Food Balances (2010-)","124","Libya","5511","Production","2734","Poultry Meat","2018","2018","1000 tonnes","129","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","124","Libya","5611","Import Quantity","2734","Poultry Meat","2018","2018","1000 tonnes","122","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","124","Libya","664","Food supply (kcal/capita/day)","2734","Poultry Meat","2018","2018","kcal/capita/day","130","Fc","Calculated data"
"FBS","Food Balances (2010-)","124","Libya","674","Protein supply quantity (g/capita/day)","2734","Poultry Meat","2018","2018","g/capita/day","13.36","Fc","Calculated data"
"FBS","Food Balances (2010-)","124","Libya","684","Fat supply quantity (g/capita/day)","2734","Poultry Meat","2018","2018","g/capita/day","8.11","Fc","Calculated data"
"FBS","Food Balances (2010-)","126","Lithuania","5511","Production","2734","Poultry Meat","2018","2018","1000 tonnes","134","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","126","Lithuania","5611","Import Quantity","2734","Poultry Meat","2018","2018","1000 tonnes","45","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","126","Lithuania","664","Food supply (kcal/capita/day)","2734","Poultry Meat","2018","2018","kcal/capita/day","99","Fc","Calculated data"
"FBS","Food Balances (2010-)","126","Lithuania","674","Protein supply quantity (g/capita/day)","2734","Poultry Meat","2018","2018","g/capita/day","10.03","Fc","Calculated data"
"FBS","Food Balances (2010-)","126","Lithuania","684","Fat supply quantity (g/capita/day)","2734","Poultry Meat","2018","2018","g/capita/day","6.19","Fc","Calculated data"
"FBS","Food Balances (2010-)","256","Luxembourg","5511","Production","2734","Poultry Meat","2018","2018","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","256","Luxembourg","5611","Import Quantity","2734","Poultry Meat","2018","2018","1000 tonnes","12","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","256","Luxembourg","664","Food supply (kcal/capita/day)","2734","Poultry Meat","2018","2018","kcal/capita/day","72","Fc","Calculated data"
"FBS","Food Balances (2010-)","256","Luxembourg","674","Protein supply quantity (g/capita/day)","2734","Poultry Meat","2018","2018","g/capita/day","7.52","Fc","Calculated data"
"FBS","Food Balances (2010-)","256","Luxembourg","684","Fat supply quantity (g/capita/day)","2734","Poultry Meat","2018","2018","g/capita/day","4.4","Fc","Calculated data"
"FBS","Food Balances (2010-)","129","Madagascar","5511","Production","2734","Poultry Meat","2018","2018","1000 tonnes","85","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","129","Madagascar","5611","Import Quantity","2734","Poultry Meat","2018","2018","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","129","Madagascar","664","Food supply (kcal/capita/day)","2734","Poultry Meat","2018","2018","kcal/capita/day","15","Fc","Calculated data"
"FBS","Food Balances (2010-)","129","Madagascar","674","Protein supply quantity (g/capita/day)","2734","Poultry Meat","2018","2018","g/capita/day","1.08","Fc","Calculated data"
"FBS","Food Balances (2010-)","129","Madagascar","684","Fat supply quantity (g/capita/day)","2734","Poultry Meat","2018","2018","g/capita/day","1.19","Fc","Calculated data"
"FBS","Food Balances (2010-)","130","Malawi","5511","Production","2734","Poultry Meat","2018","2018","1000 tonnes","191","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","130","Malawi","5611","Import Quantity","2734","Poultry Meat","2018","2018","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","130","Malawi","664","Food supply (kcal/capita/day)","2734","Poultry Meat","2018","2018","kcal/capita/day","35","Fc","Calculated data"
"FBS","Food Balances (2010-)","130","Malawi","674","Protein supply quantity (g/capita/day)","2734","Poultry Meat","2018","2018","g/capita/day","3.55","Fc","Calculated data"
"FBS","Food Balances (2010-)","130","Malawi","684","Fat supply quantity (g/capita/day)","2734","Poultry Meat","2018","2018","g/capita/day","2.22","Fc","Calculated data"
"FBS","Food Balances (2010-)","131","Malaysia","5511","Production","2734","Poultry Meat","2018","2018","1000 tonnes","1654","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","131","Malaysia","5611","Import Quantity","2734","Poultry Meat","2018","2018","1000 tonnes","72","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","131","Malaysia","664","Food supply (kcal/capita/day)","2734","Poultry Meat","2018","2018","kcal/capita/day","140","Fc","Calculated data"
"FBS","Food Balances (2010-)","131","Malaysia","674","Protein supply quantity (g/capita/day)","2734","Poultry Meat","2018","2018","g/capita/day","12.93","Fc","Calculated data"
"FBS","Food Balances (2010-)","131","Malaysia","684","Fat supply quantity (g/capita/day)","2734","Poultry Meat","2018","2018","g/capita/day","9.41","Fc","Calculated data"
"FBS","Food Balances (2010-)","132","Maldives","5611","Import Quantity","2734","Poultry Meat","2018","2018","1000 tonnes","13","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","132","Maldives","664","Food supply (kcal/capita/day)","2734","Poultry Meat","2018","2018","kcal/capita/day","50","Fc","Calculated data"
"FBS","Food Balances (2010-)","132","Maldives","674","Protein supply quantity (g/capita/day)","2734","Poultry Meat","2018","2018","g/capita/day","5.04","Fc","Calculated data"
"FBS","Food Balances (2010-)","132","Maldives","684","Fat supply quantity (g/capita/day)","2734","Poultry Meat","2018","2018","g/capita/day","3.16","Fc","Calculated data"
"FBS","Food Balances (2010-)","133","Mali","5511","Production","2734","Poultry Meat","2018","2018","1000 tonnes","49","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","133","Mali","5611","Import Quantity","2734","Poultry Meat","2018","2018","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","133","Mali","664","Food supply (kcal/capita/day)","2734","Poultry Meat","2018","2018","kcal/capita/day","8","Fc","Calculated data"
"FBS","Food Balances (2010-)","133","Mali","674","Protein supply quantity (g/capita/day)","2734","Poultry Meat","2018","2018","g/capita/day","0.8","Fc","Calculated data"
"FBS","Food Balances (2010-)","133","Mali","684","Fat supply quantity (g/capita/day)","2734","Poultry Meat","2018","2018","g/capita/day","0.5","Fc","Calculated data"
"FBS","Food Balances (2010-)","134","Malta","5511","Production","2734","Poultry Meat","2018","2018","1000 tonnes","4","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","134","Malta","5611","Import Quantity","2734","Poultry Meat","2018","2018","1000 tonnes","9","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","134","Malta","664","Food supply (kcal/capita/day)","2734","Poultry Meat","2018","2018","kcal/capita/day","95","Fc","Calculated data"
"FBS","Food Balances (2010-)","134","Malta","674","Protein supply quantity (g/capita/day)","2734","Poultry Meat","2018","2018","g/capita/day","11.68","Fc","Calculated data"
"FBS","Food Balances (2010-)","134","Malta","684","Fat supply quantity (g/capita/day)","2734","Poultry Meat","2018","2018","g/capita/day","5.09","Fc","Calculated data"
"FBS","Food Balances (2010-)","136","Mauritania","5511","Production","2734","Poultry Meat","2018","2018","1000 tonnes","5","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","136","Mauritania","5611","Import Quantity","2734","Poultry Meat","2018","2018","1000 tonnes","29","Im","FAO data based on imputation methodology"
